60.48,62.38,14.75,0.078688
60.48,62.14,14.51,0.14594
60.48,62.14,14.51,0.15907
60.48,62.38,14.51,0.16361
60.48,62.38,14.51,0.16772
60.48,62.38,14.51,0.1745
60.48,62.38,14.51,0.17622
60.48,62.38,14.51,0.17785
60.48,62.38,14.51,0.17952
60.48,62.38,14.51,0.18113
60.48,62.38,14.75,0.18276
60.48,62.38,14.75,0.18439
60.48,62.38,14.75,0.18595
60.48,62.38,14.75,0.18756
60.48,62.38,14.75,0.18918
60.48,62.38,14.75,0.19086
60.48,62.38,14.75,0.19246
60.48,62.38,14.75,0.19408
60.48,62.38,14.75,0.19571
60.48,62.38,14.75,0.19731
60.48,62.38,14.75,0.19893
60.48,62.38,14.75,0.20069
60.48,62.38,14.75,0.20245
60.48,62.38,14.75,0.20424
60.48,62.38,14.75,0.20589
60.48,62.38,14.75,0.20757
60.48,62.38,14.75,0.20914
60.48,62.38,14.51,0.21081
60.48,62.38,14.51,0.21246
60.48,62.38,14.51,0.21408
60.48,62.38,14.51,0.2157
60.48,62.38,14.51,0.21732
60.48,62.38,14.51,0.21897
60.48,62.38,14.51,0.22062
60.48,62.38,14.51,0.22225
60.48,62.38,14.51,0.22388
60.48,62.38,14.51,0.22551
60.48,62.38,14.51,0.22714
60.48,62.38,14.51,0.22868
60.48,62.38,14.51,0.23033
60.48,62.38,14.51,0.23194
60.48,62.38,14.51,0.23356
60.48,62.38,14.51,0.23521
60.48,62.38,14.51,0.23682
60.48,62.38,14.51,0.23843
60.48,62.38,14.51,0.24005
60.48,62.38,14.51,0.24165
60.48,62.38,14.51,0.24324
60.48,62.38,14.51,0.24483
60.48,62.38,14.51,0.24635
60.48,62.38,14.51,0.24795
60.48,62.38,14.51,0.24957
60.48,62.38,14.51,0.25123
60.48,62.38,14.51,0.25283
60.48,62.38,14.51,0.25444
60.48,62.38,14.51,0.25605
60.48,62.38,14.51,0.25764
60.48,62.38,14.51,0.25925
60.48,62.38,14.51,0.26079
60.48,62.38,14.51,0.26239
60.48,62.38,14.51,0.26399
60.48,62.38,14.51,0.2656
60.48,62.38,14.51,0.2672
60.48,62.38,14.51,0.26887
60.48,62.38,14.51,0.27055
60.48,62.38,14.51,0.27217
60.48,62.38,14.51,0.27376
60.48,62.38,14.51,0.27553
60.48,62.38,14.51,0.27721
60.48,62.14,14.75,0.27892
60.48,62.14,14.75,0.28058
60.48,62.14,14.75,0.28211
60.48,62.14,14.75,0.28373
60.48,62.14,14.75,0.28539
60.48,62.14,14.75,0.28701
60.48,62.14,14.75,0.28861
60.48,62.14,14.75,0.29024
60.48,62.14,14.75,0.29184
60.48,62.14,14.75,0.29346
60.48,62.14,14.75,0.29508
60.48,62.14,14.75,0.29662
60.48,62.14,14.75,0.29828
60.48,62.14,14.75,0.29983
60.48,62.14,14.75,0.30145
60.48,62.14,14.75,0.30305
60.48,62.14,14.75,0.30464
60.48,62.14,14.75,0.30625
60.48,62.38,14.75,0.30785
60.48,62.38,14.75,0.30947
60.48,62.38,14.75,0.31109
60.48,62.38,14.75,0.31272
60.48,62.38,14.75,0.31432
60.48,62.38,14.75,0.31592
60.48,62.38,14.75,0.3175
60.48,62.38,14.75,0.31914
60.48,62.38,14.75,0.32076
60.48,62.38,14.75,0.32236
60.48,62.38,14.75,0.32396
60.48,62.38,14.75,0.32555
60.48,62.14,14.51,0.32709
60.48,62.14,14.51,0.32868
60.48,62.14,14.51,0.33037
60.48,62.14,14.51,0.33196
60.48,62.14,14.51,0.33349
60.48,62.14,14.51,0.33513
60.48,62.14,14.51,0.3368
60.48,62.14,14.51,0.33844
60.48,62.14,14.51,0.34
60.48,62.14,14.51,0.34165
60.48,62.14,14.51,0.34319
60.48,62.14,14.51,0.34481
60.48,62.14,14.51,0.34642
60.48,62.14,14.51,0.34807
60.48,62.14,14.51,0.34961
60.48,62.14,14.51,0.35127
60.48,62.14,14.51,0.35287
60.48,62.14,14.51,0.35451
60.48,62.38,14.51,0.35612
60.48,62.38,14.51,0.35772
60.48,62.38,14.51,0.35935
60.48,62.38,14.51,0.36096
60.48,62.38,14.51,0.36266
60.48,62.38,14.51,0.36428
60.48,62.38,14.51,0.36588
60.48,62.38,14.51,0.36748
60.48,62.38,14.51,0.36914
60.48,62.38,14.51,0.37074
60.48,62.38,14.51,0.37233
60.48,62.38,14.51,0.37402
60.48,62.38,14.75,0.37563
60.48,62.38,14.75,0.37723
60.48,62.38,14.75,0.37887
60.48,62.38,14.75,0.38049
60.48,62.38,14.75,0.38211
60.48,62.38,14.75,0.38411
60.48,62.38,14.75,0.3858
60.48,62.38,14.75,0.38742
60.48,62.38,14.75,0.38903
60.48,62.38,14.75,0.39065
60.48,62.38,14.75,0.39225
60.48,62.38,14.75,0.39385
60.48,62.38,14.75,0.39545
60.48,62.38,14.75,0.39704
60.48,62.38,14.75,0.39867
60.48,62.38,14.75,0.40029
60.48,62.38,14.75,0.40194
60.48,62.14,14.75,0.40355
60.48,62.14,14.75,0.40514
60.48,62.14,14.75,0.40677
60.48,62.14,14.75,0.40837
60.48,62.14,14.75,0.40998
60.48,62.14,14.75,0.41158
60.48,62.14,14.75,0.41318
60.48,62.14,14.75,0.41481
60.48,62.14,14.75,0.4164
60.48,62.14,14.75,0.41801
60.48,62.14,14.75,0.41955
60.48,62.14,14.75,0.42114
60.48,62.38,14.75,0.42284
60.48,62.38,14.75,0.42441
60.48,62.38,14.75,0.42597
60.48,62.38,14.75,0.42756
60.48,62.38,14.75,0.42916
60.48,62.38,14.75,0.43087
